wmo	CALVALUS_ID	date_Argo	hour_Argo	date_s3	hour_s3	n_cycle	doy	lon	lat	pixel_lat	pixel_lon	latitude	longitude	sla	PAR	MLD	GlbClr_412	GlbClr_443	GlbClr_490	GlbClr_555	GlbClr_670	iop_apig	iop_adet	iop_agelb	iop_bpart	iop_bwit	iop_adg	iop_atot	iop_btot	kd489	kdmin	kd_z90max	conc_tsm	conc_chl	unc_apig	unc_adet	unc_agelb	unc_bpart	unc_bwit	unc_adg	unc_atot	unc_btot	unc_tsm	unc_chl	unc_kd489	unc_kdmin	unc_kd_z90max	OAA	OZA	SAA	SZA	horizontal_wind_vector_1	horizontal_wind_vector_2	sea_level_pressure	total_ozone	humidity	total_columnar_water_vapour	S3b1_400	S3b2_412.5	S3b3_442.5	S3b4_490	S3b5_510	S3b6_560	S3b7_620	S3b8_665	S3b9_673.75	S3b10_681.25	S3b11_708.75	S3b12_753.75	Dens_pc1	Dens_pc2	Dens_pc3	Dens_pc4	Dens_pc5	Temp_pc1	Temp_pc2	Temp_pc3	Temp_pc4	Temp_pc5	Sal_pc1	Sal_pc2	Sal_pc3	Sal_pc4	Sal_pc5	Spy_pc1	Spy_pc2	Spy_pc3	Spy_pc4	Spy_pc5	wmo.1	n_cycle.1	X1	X3	X5	X7	X9	X11	X13	X15	X17	X19	X21	X23	X25	X27	X29	X31	X33	X35	X37	X39	X41	X43	X45	X47	X49	X51	X53	X55	X57	X59	X61	X63	X65	X67	X69	X71	X73	X75	X77	X79	X81	X83	X85	X87	X89	X91	X93	X95	X97	X99	X101	X103	X105	X107	X109	X111	X113	X115	X117	X119	X121	X123	X125	X127	X129	X131	X133	X135	X137	X139	X141	X143	X145	X147	X149	X151	X153	X155	X157	X159	X161	X163	X165	X167	X169	X171	X173	X175	X177	X179	X181	X183	X185	X187	X189	X191	X193	X195	X197	X199	X201	X203	X205	X207	X209	X211	X213	X215	X217	X219	X221	X223	X225	X227	X229	X231	X233	X235	X237	X239	X241	X243	X245	X247	X249	X250
6901472	000058_S3A_OL_1_EFR____20170126T124024_20170126T124224_20171011T142043_0119_013_323______MR1_R_NT_002.SEN3	27/1/17	15:11	26/1/17	12:40	161	27	-40.74364	18.541452	18.544218	-40.743214	18.54422	-40.743214	-0.454599	41.619	70	0.045	0.035	0.023	0.006	0.001	0.004903764	0.002214163	0.002899201	0.11361057	0.011753053	0.005113364	0.010017128	0.12536362	0.033021685	0.0307406	32.53027	0.23184465	0.083247274	0.00089397	0.000869752	0.000343825	0.015949758	0.005803107	0.000958213	0.000851494	0.016673917	0.028679138	0.014177351	0.000611332	0.000569102	0.6135938	49.760303	136.40164	27.285633	101.748634	-6.8369074	-0.41207227	1019.8615	0.005739426	62.153713	23.578352	0.034231	0.038200263	0.033506084	0.021491156	0.011060709	0.004954012	0.000974715	0.000559013	0.000543368	0.00051361	0.000256087	7.17E-05	-9.589718922	4.21430604	3.654690224	0.354064389	1.176876575	-3.000877354	-0.411600273	-1.704566175	3.066478054	1.480047873	-16.23615174	7.321116957	0.744399104	1.998018037	-0.849374817	-10.82876218	-2.067766766	-0.599953793	-2.895922147	1.736162452	6901472	161	0.00086	0.00069	0.00063	0.00058	0.00072	0.00058	0.000577	0.00057	0.00057	0.00059	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.00061	0.000613636	0.00062	0.00062	0.00061	0.00061	0.00061	0.00059	0.00059	0.00059	0.00059	0.00062	0.00062	0.00062	0.00066	0.00069	0.00069	0.000675	0.000657143	0.00066	0.00066	0.00066	0.00066	0.00066	0.00069	0.00069	0.000625	0.00058375	0.00058	0.00058	0.0005725	0.0005525	0.000585556	0.00059	0.00059	0.00061	0.00061	0.000595	0.00058	0.00054	0.00054	0.000533333	0.00048	0.00047	0.00043	0.00042	0.00042	0.00042	0.00037	0.00037	0.00039	0.00039	0.000355714	0.00032	0.00032	0.00032	0.000318571	0.00035	0.00035	0.000283333	0.00028	0.00028	0.00028	0.000254444	0.00025	0.00025	0.00025	0.00025	0.00024	0.00024	0.00021	0.00021	0.000218	0.00022	0.00022	0.00022	0.000224444	0.00024	0.00024	0.00024	0.00024	0.00022	0.00022	0.00022	0.00022	0.00021	0.00021	0.00021	0.000213	0.00022	0.00022	0.000234	0.00024	0.00024	0.00022	0.00022	0.000206667	0.00023	0.00024	0.00024	0.00024	0.00022	0.00022	0.00021875	0.00021	0.000235556	0.00024
3901496	000059_S3A_OL_1_EFR____20170129T113336_20170129T113536_20171011T180632_0119_013_365______MR1_R_NT_002.SEN3	28/1/17	13:49	29/1/17	11:34	188	28	-30.462616	-24.118647	-24.116642	-30.464548	-24.116642	-30.464548	7.939299	64.106	22	0.049	0.038	0.024	0.005	0.001	0.005575408	0.002390252	0.003167575	0.14319333	0.024354108	0.005557828	0.011133235	0.16754743	0.03274038	0.03095482	32.30515	0.32179028	0.09513646	0.001079433	0.001004092	0.000353546	0.017857477	0.010392532	0.001139627	0.000956106	0.01820659	0.031315338	0.017248156	0.000642029	0.000607015	0.6461637	37.96073	88.323784	23.169968	104.26763	-4.6221128	-0.095738254	1020.7795	0.005836369	78.134544	41.021465	0.039001518	0.044249652	0.039025224	0.024590177	0.012081385	0.005339206	0.001045638	0.000596958	0.00057565	0.000543026	0.000278008	7.72E-05	-4.234007167	1.456264288	-1.804227688	-1.655292483	0.41744566	-0.165093318	1.644659646	0.730451674	-1.415237095	3.019767869	-5.89994075	-0.382841247	-0.286631831	1.323017235	0.082973331	-3.545009205	2.399627678	0.512309711	0.889563508	2.750604618	3901496	188	0.00058	0.00056	0.00058	0.00058	0.00057	0.0006	0.0006	0.0006	0.00058	0.000571429	0.00056	0.00077	0.00077	0.00077	0.000725	0.00071	0.00071	0.00071	0.00069	0.00069	0.00069	0.00071	0.00071	0.00071	0.00073	0.00075	0.00075	0.00075	0.00075	0.00075	0.000735455	0.00071	0.000703636	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.000635	0.0006	0.0006	0.0006	0.000575	0.0005	0.0005	0.00052	0.00052	0.000502222	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.00051	0.000537778	0.00056	0.00056	0.000524444	0.00052	0.00052	0.00052	0.000485	0.00048	0.0005	0.0005	0.0005	0.000495	0.00048	0.00048	0.00048	0.00044	0.00041	0.000428	0.00046	0.00046	0.000415556	0.00041	0.00039	0.00039	0.00039	0.000352	0.00037	0.00037	0.00037	0.00035	0.00033	0.000319091	0.00029	0.00027	0.00027	0.00025	0.00025	0.00025	0.000248	0.00023	0.00023	0.00023	0.00023	0.00023	0.00023	0.00021	0.00021	0.000236667	0.00025	0.00025	0.00023	0.00023	0.00023	0.00023	0.00021	0.00021	0.000208	0.00019	0.00019	0.00016	0.00016	0.00019	0.00019	0.00019	0.00016	0.00019	0.00019	0.00019
6902740	000060_S3A_OL_1_EFR____20170129T113136_20170129T113336_20171011T180624_0119_013_365______MR1_R_NT_002.SEN3	29/1/17	12:43	29/1/17	11:32	33	29	-25.03408	-20.713375	-20.711676	-25.03559	-20.711676	-25.03559	4.993799	63.766	42	0.058	0.043	0.025	0.005	0.001	0.003012521	0.00090056	0.002296648	0.010263101	0.003520521	0.003197207	0.006209728	0.013783623	0.023207754	0.018804822	53.17785	0.02856615	0.050154112	0.000218926	8.36E-05	0.00014932	0.002976001	0.00158686	0.000170082	0.000228877	0.002714755	0.004669379	0.003281927	0.000261594	0.000211965	0.606247	33.20507	91.094154	11.9444475	-77.56618	-6.7822013	0.7085956	1019.43896	0.005744862	81.25678	32.657127	0.030192804	0.033674195	0.026473148	0.013361373	0.006167437	0.002336156	0.000386313	0.000202343	0.00020029	0.000193265	8.10E-05	2.05E-05	-2.677408265	0.134874125	0.756234704	-1.170191344	-0.977406203	-3.485705111	1.419699226	-3.181658371	-2.570213592	2.056015665	-7.972125307	-3.467272917	-0.746052368	0.294268818	-0.816695157	-7.433297597	5.704599743	-2.00733462	1.441947727	1.722800149	6902740	33	0.000416667	0.00041	0.00041	0.00039	0.00039	0.00039	0.000396667	0.000414211	0.00042	0.00042	0.00042	0.00042	0.00042	0.00042	0.00042	0.000416667	0.00041	0.00041	0.00041	0.00041	0.000428889	0.00044	0.00044	0.00044	0.00044625	0.00046	0.00046	0.00046	0.00046	0.000443158	0.000430556	0.00042	0.00042	0.00042	0.00042	0.00042	0.000422632	0.00043	0.00043	0.00043	0.00043	0.000423684	0.00042	0.00042	0.00042	0.00042	0.000426	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.000417619	0.00041	0.00041	0.00041	0.00041	0.00041	0.00041	0.00041	0.00041	0.000395714	0.00038	0.00038	0.00038	0.000381	0.00039	0.00039	0.00039	0.00039	0.000409	0.00041	0.00041	0.00041	0.00041	0.000394	0.00039	0.00039	0.00039	0.00039	0.00039	0.000378571	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.000362381	0.00036	0.00036	0.00036	0.00036	0.000349524	0.00034	0.000335714	0.00033	0.000327143	0.00032	0.000314546	0.00029	0.000289545	0.000280455	0.000245455	0.00024	0.00024	0.00024	0.00024	0.00024	0.00024	0.000242857	0.00026	0.00026	0.00026	0.00026	0.00026	0.00026	0.00026
6902740	000060_S3A_OL_1_EFR____20170130T110520_20170130T110720_20171011T192402_0119_013_379______MR1_R_NT_002.SEN3	29/1/17	12:43	30/1/17	11:07	33	29	-25.03408	-20.713375	-20.710855	-25.034327	-20.710855	-25.034328	4.993799	63.766	42	0.058	0.043	0.025	0.005	0.001	0.0027999	0.000839517	0.003358366	0.040699128	0.002536854	0.004197883	0.006997784	0.043235984	0.028281339	0.025805993	38.75069	0.07786675	0.046478014	0.000249696	7.55E-05	0.000249155	0.006692955	0.001166261	0.000253947	0.000403753	0.0119016	0.020470753	0.003762945	0.000479162	0.000437223	0.6678542	39.320602	92.67503	36.141075	104.679794	-4.5113835	-0.12193203	1018.00525	0.005818356	16.539024	23.58298	0.040154604	0.045824014	0.040134355	0.024268029	0.011323665	0.0047577	0.000845943	0.000464158	0.000449889	0.000425458	0.000208723	5.59E-05	-2.677408265	0.134874125	0.756234704	-1.170191344	-0.977406203	-3.485758504	1.41934062	-3.182439415	-2.570351197	2.051309895	-7.972125307	-3.467272917	-0.746052368	0.294268818	-0.816695157	-7.433297597	5.704599743	-2.00733462	1.441947727	1.722800149	6902740	33	0.000416667	0.00041	0.00041	0.00039	0.00039	0.00039	0.000396667	0.000414211	0.00042	0.00042	0.00042	0.00042	0.00042	0.00042	0.00042	0.000416667	0.00041	0.00041	0.00041	0.00041	0.000428889	0.00044	0.00044	0.00044	0.00044625	0.00046	0.00046	0.00046	0.00046	0.000443158	0.000430556	0.00042	0.00042	0.00042	0.00042	0.00042	0.000422632	0.00043	0.00043	0.00043	0.00043	0.000423684	0.00042	0.00042	0.00042	0.00042	0.000426	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.00043	0.000417619	0.00041	0.00041	0.00041	0.00041	0.00041	0.00041	0.00041	0.00041	0.000395714	0.00038	0.00038	0.00038	0.000381	0.00039	0.00039	0.00039	0.00039	0.000409	0.00041	0.00041	0.00041	0.00041	0.000394	0.00039	0.00039	0.00039	0.00039	0.00039	0.000378571	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.00037	0.000362381	0.00036	0.00036	0.00036	0.00036	0.000349524	0.00034	0.000335714	0.00033	0.000327143	0.00032	0.000314546	0.00029	0.000289545	0.000280455	0.000245455	0.00024	0.00024	0.00024	0.00024	0.00024	0.00024	0.000242857	0.00026	0.00026	0.00026	0.00026	0.00026	0.00026	0.00026
5904475	000061_S3A_OL_1_EFR____20170202T095030_20170202T095230_20171011T231536_0119_014_036______MR1_R_NT_002.SEN3	3/2/17	23:21	2/2/17	09:50	110	34	-10.793999	-27.081	-27.078817	-10.794624	-27.078817	-10.794624	-4.4636	63.486	26	0.047	0.037	0.023	0.005	0.001	0.002408211	0.000850588	0.002815618	0.02792312	0.001609526	0.003666205	0.006074417	0.029532647	0.026634222	0.023452664	42.63908	0.0530173	0.039735764	0.00020791	7.25E-05	0.000185781	0.004743559	0.000664934	0.000184437	0.000313007	0.006976209	0.011999079	0.003110357	0.000418827	0.000368797	0.6812182	44.18746	86.38451	51.727833	107.21869	-8.715385	0.51734185	1021.376	0.005775696	55.17357	26.678888	0.03699985	0.041864537	0.035724571	0.0209146	0.009712616	0.004043709	0.000694253	0.00035462	0.000349057	0.000330051	0.00015295	3.75E-05	-10.69632111	3.861036623	-2.099052363	-1.551076724	0.877391241	20.85366544	4.987856726	2.970810464	-0.756577665	1.962504369	10.97376255	-3.042867951	1.627226595	-0.245955923	-0.276916722	20.33232846	2.882609855	3.33068188	1.322182562	1.432734366	5904475	110	0.00075	0.00075	0.00075	0.00075	0.00075	0.00075	0.00075	0.0007614	0.00077	0.00077	0.00077	0.000791714	0.0008425	0.000947429	0.001054615	0.00108	0.00108	0.00108	0.00108	0.0010686	0.0010543	0.0010443	0.00104	0.00104	0.00104	0.00104	0.00104	0.00104	0.00104	0.00104	0.0010343	0.00103	0.0010243	0.00102	0.0010143	0.00101	0.00101	0.0010043	0.001	0.001	0.0009943	0.00099	0.00099	0.00099	0.0009843	0.0009743	0.00097	0.00097	0.00097	0.0009757	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.0009743	0.0009643	0.00096	0.00096	0.00096	0.0009543	0.0009443	0.0009229	0.0008986	0.0008786	0.0008586	0.00085	0.0008443	0.00084	0.0008343	0.00083	0.00083	0.00083	0.0008243	0.00082	0.0008029	0.00079	0.00079	0.0007843	0.0007686	0.0007543	0.0007329	0.00072	0.00072	0.0007143	0.00071	0.00071	0.00071	0.0006986	0.0006843	0.00068	0.0006743	0.00067	0.00067	0.00067	0.0006814	0.00069	0.00069	0.00069	0.00069	0.00069	0.00069	0.00069	0.0006786	0.00067	0.0006643	0.00066	0.00066	0.00066	0.00066	0.0006714	0.00068	0.00068	0.00068
5904475	000061_S3A_OL_1_EFR____20170204T103655_20170204T103855_20171012T015222_0119_014_065______MR1_R_NT_002.SEN3	3/2/17	23:21	4/2/17	10:38	110	34	-10.793999	-27.081	-27.077675	-10.797431	-27.077677	-10.797431	-4.4636	63.486	26	0.047	0.037	0.023	0.005	0.001	0.004130657	0.001066763	0.00232996	0.007643024	0.006127295	0.003396723	0.007527379	0.013770319	0.024219502	0.02002724	49.93199	0.032140616	0.069643274	0.000324285	0.000165137	0.000177794	0.002800404	0.002581094	0.000259345	0.000287281	0.002456501	0.004225182	0.004938363	0.000289073	0.000239036	0.60316396	33.91373	78.318665	24.199308	-78.24506	-5.368748	4.3352737	1021.6365	0.005747942	56.382607	28.992434	0.027060813	0.029591896	0.023240596	0.01221994	0.005845314	0.002298694	0.000387272	0.000203617	0.000203097	0.000196445	8.22E-05	2.07E-05	-10.69632111	3.861036623	-2.099052363	-1.551076724	0.877391241	20.85361205	4.987498121	2.97002942	-0.75671527	1.957798599	10.97376255	-3.042867951	1.627226595	-0.245955923	-0.276916722	20.33232846	2.882609855	3.33068188	1.322182562	1.432734366	5904475	110	0.00075	0.00075	0.00075	0.00075	0.00075	0.00075	0.00075	0.0007614	0.00077	0.00077	0.00077	0.000791714	0.0008425	0.000947429	0.001054615	0.00108	0.00108	0.00108	0.00108	0.0010686	0.0010543	0.0010443	0.00104	0.00104	0.00104	0.00104	0.00104	0.00104	0.00104	0.00104	0.0010343	0.00103	0.0010243	0.00102	0.0010143	0.00101	0.00101	0.0010043	0.001	0.001	0.0009943	0.00099	0.00099	0.00099	0.0009843	0.0009743	0.00097	0.00097	0.00097	0.0009757	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.00098	0.0009743	0.0009643	0.00096	0.00096	0.00096	0.0009543	0.0009443	0.0009229	0.0008986	0.0008786	0.0008586	0.00085	0.0008443	0.00084	0.0008343	0.00083	0.00083	0.00083	0.0008243	0.00082	0.0008029	0.00079	0.00079	0.0007843	0.0007686	0.0007543	0.0007329	0.00072	0.00072	0.0007143	0.00071	0.00071	0.00071	0.0006986	0.0006843	0.00068	0.0006743	0.00067	0.00067	0.00067	0.0006814	0.00069	0.00069	0.00069	0.00069	0.00069	0.00069	0.00069	0.0006786	0.00067	0.0006643	0.00066	0.00066	0.00066	0.00066	0.0006714	0.00068	0.00068	0.00068
2902218	000063_S3A_OL_1_EFR____20170207T055807_20170207T060007_20171012T052746_0119_014_105______MR1_R_NT_002.SEN3	7/2/17	23:20	7/2/17	05:58	4	38	57.373999	-28.994999	-28.993065	57.37211	-28.993065	57.372112	-12.9077	61.924	24	0.03	0.025	0.019	0.005	0.001	0.00412846	0.005937162	0.002286022	0.03270793	0.00468604	0.008223183	0.012351644	0.03739397	0.029850833	0.027104016	36.8949	0.07078437	0.06960476	0.000694253	0.000913687	0.000264775	0.006383751	0.002381467	0.001078457	0.000762714	0.006055515	0.010415486	0.010899284	0.000567554	0.000515329	0.7150785	36.327843	75.72011	13.752691	-77.53723	-9.100797	2.4931045	1016.4553	0.005729147	89.440285	46.021534	0.02332454	0.024901357	0.019848803	0.010902396	0.005455028	0.002188122	0.000389832	0.000208446	0.000208151	0.000201378	8.44E-05	2.17E-05	-11.29930725	5.847162335	-3.279261176	-2.028279083	1.437332192	24.71771191	4.634682139	6.416654124	-0.742670006	2.133925408	14.66312992	1.36595705	0.917256804	-0.189929661	-0.280764762	25.31236478	-1.667829575	4.841360276	2.168308867	1.392369574	2902218	4	0.00061	0.00061	0.00061	0.000611715	0.000615146	0.000618576	0.000622183	0.000625914	0.000629646	0.000633642	0.000637666	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.000640104	0.000644253	0.000648402	0.00066353	0.00068553	0.00070753	0.00072953	0.00075153	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.000751915	0.000739757	0.000727599	0.000715441	0.000703283	0.000698468	0.000696369	0.000694271	0.000692172	0.000690073	0.000682548	0.000674826	0.000667104	0.000659382	0.00065166	0.000641105	0.000629773	0.000618442	0.00060711	0.000595779	0.000586862	0.000580459	0.000574056	0.000567652	0.000561249	0.000556904	0.000553058	0.000549212	0.000545365	0.000541519	0.00053526	0.000527424	0.000519589	0.000511753	0.000503918	0.000496967	0.0004909	0.000484833	0.000478766	0.0004727	0.000467685	0.000463514	0.000459343	0.000455172	0.000451001	0.000446929	0.000442889	0.000438848	0.000434808	0.000430768	0.000426674	0.000422567	0.00041846	0.000414353	0.000410246	0.00040614	0.000402033	0.000397926	0.000393819	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039
2902218	000063_S3A_OL_1_EFR____20170208T053149_20170208T053349_20171012T064305_0119_014_119______MR1_R_NT_002.SEN3	7/2/17	23:20	8/2/17	05:32	4	38	57.373999	-28.994999	-28.990374	57.37134	-28.990374	57.37134	-12.9077	61.924	24	0.03	0.025	0.019	0.005	0.001	0.005508463	0.003438225	0.003238182	0.121034	0.02404696	0.006676407	0.01218487	0.14508095	0.03346309	0.03177882	31.467499	0.28272405	0.09394874	0.001163135	0.001337072	0.000358424	0.014694294	0.009580866	0.001364127	0.001021266	0.013479942	0.0231855	0.018641228	0.000680727	0.000646465	0.6534248	41.99355	79.8906	32.04574	105.53618	-8.592349	-0.95123255	1015.8599	0.005785498	78.55659	48.837868	0.033415346	0.037281874	0.032957865	0.021302903	0.010827061	0.004848934	0.000945723	0.000539163	0.000523872	0.00049496	0.000246619	6.87E-05	-11.29930725	5.847162335	-3.279261176	-2.028279083	1.437332192	24.71765852	4.634323534	6.41587308	-0.742807612	2.129219638	14.66312992	1.36595705	0.917256804	-0.189929661	-0.280764762	25.31236478	-1.667829575	4.841360276	2.168308867	1.392369574	2902218	4	0.00061	0.00061	0.00061	0.000611715	0.000615146	0.000618576	0.000622183	0.000625914	0.000629646	0.000633642	0.000637666	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.00064	0.000640104	0.000644253	0.000648402	0.00066353	0.00068553	0.00070753	0.00072953	0.00075153	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.00076	0.000751915	0.000739757	0.000727599	0.000715441	0.000703283	0.000698468	0.000696369	0.000694271	0.000692172	0.000690073	0.000682548	0.000674826	0.000667104	0.000659382	0.00065166	0.000641105	0.000629773	0.000618442	0.00060711	0.000595779	0.000586862	0.000580459	0.000574056	0.000567652	0.000561249	0.000556904	0.000553058	0.000549212	0.000545365	0.000541519	0.00053526	0.000527424	0.000519589	0.000511753	0.000503918	0.000496967	0.0004909	0.000484833	0.000478766	0.0004727	0.000467685	0.000463514	0.000459343	0.000455172	0.000451001	0.000446929	0.000442889	0.000438848	0.000434808	0.000430768	0.000426674	0.000422567	0.00041846	0.000414353	0.000410246	0.00040614	0.000402033	0.000397926	0.000393819	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039	0.00039
3901496	000064_S3A_OL_1_EFR____20170206T112520_20170206T112720_20171012T042819_0119_014_094______MR1_R_NT_002.SEN3	7/2/17	13:45	6/2/17	11:26	189	38	-30.382167	-24.258673	-24.253725	-30.385677	-24.253725	-30.385677	6.304	61.711	28	0.046	0.035	0.023	0.005	0.001	0.004620023	0.000933655	0.003311368	0.07709856	0.007039457	0.004245023	0.008865045	0.08413802	0.029993698	0.027680868	36.126034	0.15443185	0.07824366	0.000430479	0.000138532	0.000308504	0.012032702	0.003542246	0.000388261	0.000588869	0.01880721	0.0323484	0.006630243	0.000575169	0.000530818	0.7063102	40.49733	85.58207	34.17628	105.01353	-4.1783757	-2.0348275	1017.3949	0.00587908	70.32962	37.390003	0.042205444	0.048071819	0.042082235	0.026126651	0.012645863	0.005518747	0.001053327	0.00059519	0.000573169	0.00054002	0.000275744	7.65E-05	-4.219524347	1.908441984	-1.368227531	-1.04558271	0.096071825	2.507103485	2.691569587	2.295706422	-1.443016538	2.102810204	-2.392253681	0.508407787	1.212789655	-0.380594111	-0.792526673	0.450083568	2.195115935	3.275714005	1.671089285	2.189746463	3901496	189	0.00043	0.00046	0.00046	0.00044	0.00048	0.000464	0.00048	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.000573333	0.0006	0.0006	0.0006	0.0006	0.0006	0.00058	0.0006	0.0006	0.0006	0.00066	0.00066	0.00062	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.000603636	0.00062	0.00062	0.00062	0.00062	0.0006	0.000585714	0.00056	0.00054	0.00054	0.00052	0.00052	0.00052	0.00046	0.00046	0.00046	0.00046	0.00044	0.000423333	0.00041	0.00037	0.00037	0.00037	0.00037	0.00037	0.00035	0.00033	0.00035	0.00037	0.00037	0.00035	0.00035	0.00031	0.00033	0.00033	0.00033	0.00033	0.00033	0.00033	0.00031	0.00033	0.00033	0.00033	0.000321111	0.000320909	0.00033	0.00033	0.000325556	0.000327778	0.00035	0.00035	0.00029	0.00029	0.00029	0.00029	0.00029	0.000286	0.00027	0.00027	0.00027	0.00027	0.000264	0.00025	0.00025	0.00025	0.00025	0.00025	0.00025	0.00023	0.00021	0.00023	0.00025	0.00025	0.000242727	0.000226667	0.00021	0.000221667	0.00023	0.00023	0.00023	0.00023	0.00023	0.00023	0.00023	0.00023	0.00021	0.00021	0.000191667	0.00019	0.00019	0.00019	0.00019
5904475	000068_S3A_OL_1_EFR____20170212T103035_20170212T103235_20171012T124130_0119_014_179______MR1_R_NT_002.SEN3	13/2/17	22:35	12/2/17	10:31	111	44	-10.94	-26.958	-26.956116	-10.942598	-26.956116	-10.942598	-5.5821	62.164	31	0.047	0.037	0.023	0.005	0.001	0.002470983	0.001093806	0.002194001	0.060133234	0.001504649	0.003287807	0.00575879	0.061637882	0.027188877	0.024043271	41.59168	0.108093575	0.04081351	0.000334691	0.000199383	0.000207303	0.010835034	0.000711933	0.000237485	0.00048205	0.013331521	0.022930216	0.005103281	0.000608175	0.000537813	0.9516312	36.80012	76.05084	9.603374	-77.3155	-9.029158	4.6611714	1021.3627	0.005908434	90.01212	33.967113	0.040917214	0.04682698	0.03945159	0.02241508	0.010159716	0.004298128	0.000736961	0.000398664	0.000374432	0.000360566	0.000176813	4.66E-05	-11.32383662	3.480290427	-2.104580592	-0.961340603	0.626917326	21.9713145	4.589375886	3.517671321	-0.743499213	1.492280395	11.35753634	-3.017657098	1.794468227	-0.591251293	-0.659977556	21.37821967	2.317221576	3.615939743	1.576252309	1.248081912	5904475	111	0.00081	0.00081	0.00081	0.00081	0.00081	0.00081	0.00081	0.000804421	0.0008	0.000794952	0.00079	0.00079	0.00079	0.0007953	0.0008106	0.000852261	0.000954308	0.001079083	0.00113	0.00113	0.00113	0.00113	0.00113	0.00113	0.00113	0.00113	0.00113	0.00113	0.0011194	0.00111	0.00111	0.00111	0.00111	0.0010941	0.00108	0.0010747	0.00107	0.0010594	0.0010447	0.0010241	0.00101	0.00101	0.00101	0.00101	0.00101	0.00101	0.00101	0.00101	0.0009994	0.00099	0.00099	0.00099	0.00099	0.00099	0.00099	0.0009847	0.0009747	0.00097	0.00097	0.00097	0.00097	0.0009753	0.00098	0.00098	0.00098	0.00098	0.00098	0.0009747	0.00097	0.00097	0.00097	0.00097	0.0009223	0.00088	0.0008641	0.00085	0.00085	0.0008394	0.0008247	0.0008147	0.00081	0.00081	0.00081	0.0008047	0.0008	0.0008	0.0007947	0.0007847	0.0007641	0.0007447	0.0007294	0.0006935	0.00067	0.00067	0.00067	0.0006647	0.00066	0.00066	0.0006547	0.0006553	0.00066	0.00066	0.00066	0.0006759	0.00069	0.00069	0.00069	0.00069	0.00069	0.0007112	0.00073	0.0007353	0.00074	0.00074	0.00074	0.00074	0.00074	0.00074	0.00074	0.00074	0.0007241	0.00071	0.0007047	0.0007	0.0007	0.0007
